Date,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Source,year,month,day,day_of_week,day_of_year,hour,is_weekend,season
2025-07-31 11:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,7,31,3,212,11,0,2
2025-07-31 12:00:00,55.0,33.0,55.0,,,,,,,,Hourly,2025,7,31,3,212,12,0,2
2025-07-31 13:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,7,31,3,212,13,0,2
2025-07-31 14:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,7,31,3,212,14,0,2
2025-07-31 15:00:00,59.0,35.4,59.0,,,,,,,,Hourly,2025,7,31,3,212,15,0,2
2025-07-31 16:00:00,59.0,35.4,59.0,,,,,,,,Hourly,2025,7,31,3,212,16,0,2
2025-07-31 17:00:00,59.0,35.4,59.0,,,,,,,,Hourly,2025,7,31,3,212,17,0,2
2025-07-31 18:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,7,31,3,212,18,0,2
2025-07-31 19:00:00,57.0,34.2,57.0,,,,,,,,Hourly,2025,7,31,3,212,19,0,2
2025-07-31 20:00:00,58.0,34.8,58.0,,,,,,,,Hourly,2025,7,31,3,212,20,0,2
2025-07-31 21:00:00,59.0,35.4,59.0,,,,,,,,Hourly,2025,7,31,3,212,21,0,2
2025-07-31 22:00:00,60.0,36.0,60.0,,,,,,,,Hourly,2025,7,31,3,212,22,0,2
2025-07-31 23:00:00,59.0,35.4,59.0,,,,,,,,Hourly,2025,7,31,3,212,23,0,2
2025-08-01 00:00:00,60.0,36.0,60.0,,,,,,,,Hourly,2025,8,1,4,213,0,0,2
2025-08-01 01:00:00,62.0,37.2,62.0,,,,,,,,Hourly,2025,8,1,4,213,1,0,2
2025-08-01 02:00:00,64.0,38.4,64.0,,,,,,,,Hourly,2025,8,1,4,213,2,0,2
2025-08-01 03:00:00,65.0,39.0,65.0,,,,,,,,Hourly,2025,8,1,4,213,3,0,2
2025-08-01 04:00:00,64.0,38.4,64.0,,,,,,,,Hourly,2025,8,1,4,213,4,0,2
2025-08-01 05:00:00,62.0,37.2,62.0,,,,,,,,Hourly,2025,8,1,4,213,5,0,2
2025-08-01 06:00:00,60.0,36.0,60.0,,,,,,,,Hourly,2025,8,1,4,213,6,0,2
2025-08-01 07:00:00,58.0,34.8,58.0,,,,,,,,Hourly,2025,8,1,4,213,7,0,2
2025-08-01 08:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,8,1,4,213,8,0,2
2025-08-01 09:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,8,1,4,213,9,0,2
2025-08-01 10:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,8,1,4,213,10,0,2
2025-08-01 11:00:00,57.0,34.2,57.0,,,,,,,,Hourly,2025,8,1,4,213,11,0,2
2025-08-01 12:00:00,56.0,33.6,56.0,,,,,,,,Hourly,2025,8,1,4,213,12,0,2
2025-08-01 13:00:00,57.0,34.2,57.0,,,,,,,,Hourly,2025,8,1,4,213,13,0,2
2025-08-01 14:00:00,58.0,34.8,58.0,,,,,,,,Hourly,2025,8,1,4,213,14,0,2
2025-08-01 15:00:00,59.0,35.4,59.0,,,,,,,,Hourly,2025,8,1,4,213,15,0,2
2025-08-01 16:00:00,61.0,36.6,61.0,,,,,,,,Hourly,2025,8,1,4,213,16,0,2
2025-08-01 17:00:00,64.0,38.4,64.0,,,,,,,,Hourly,2025,8,1,4,213,17,0,2
2025-08-01 18:00:00,66.0,39.6,66.0,,,,,,,,Hourly,2025,8,1,4,213,18,0,2
2025-08-01 19:00:00,67.0,40.2,67.0,,,,,,,,Hourly,2025,8,1,4,213,19,0,2
2025-08-01 20:00:00,67.0,40.2,67.0,,,,,,,,Hourly,2025,8,1,4,213,20,0,2
2025-08-01 21:00:00,68.0,40.8,68.0,,,,,,,,Hourly,2025,8,1,4,213,21,0,2
2025-08-01 22:00:00,68.0,40.8,68.0,,,,,,,,Hourly,2025,8,1,4,213,22,0,2
2025-08-01 23:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,1,4,213,23,0,2
2025-08-02 00:00:00,70.0,42.0,70.0,,,,,,,,Hourly,2025,8,2,5,214,0,1,2
2025-08-02 01:00:00,70.0,42.0,70.0,,,,,,,,Hourly,2025,8,2,5,214,1,1,2
2025-08-02 02:00:00,70.0,42.0,70.0,,,,,,,,Hourly,2025,8,2,5,214,2,1,2
2025-08-02 03:00:00,70.0,42.0,70.0,,,,,,,,Hourly,2025,8,2,5,214,3,1,2
2025-08-02 04:00:00,68.0,40.8,68.0,,,,,,,,Hourly,2025,8,2,5,214,4,1,2
2025-08-02 05:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,2,5,214,5,1,2
2025-08-02 06:00:00,74.0,44.4,74.0,,,,,,,,Hourly,2025,8,2,5,214,6,1,2
2025-08-02 07:00:00,72.0,43.2,72.0,,,,,,,,Hourly,2025,8,2,5,214,7,1,2
2025-08-02 08:00:00,73.0,43.8,73.0,,,,,,,,Hourly,2025,8,2,5,214,8,1,2
2025-08-02 09:00:00,74.0,44.4,74.0,,,,,,,,Hourly,2025,8,2,5,214,9,1,2
2025-08-02 10:00:00,75.0,45.0,75.0,,,,,,,,Hourly,2025,8,2,5,214,10,1,2
2025-08-02 11:00:00,76.0,45.6,76.0,,,,,,,,Hourly,2025,8,2,5,214,11,1,2
2025-08-02 12:00:00,76.0,45.6,76.0,,,,,,,,Hourly,2025,8,2,5,214,12,1,2
2025-08-02 13:00:00,76.0,45.6,76.0,,,,,,,,Hourly,2025,8,2,5,214,13,1,2
2025-08-02 14:00:00,77.0,46.2,77.0,,,,,,,,Hourly,2025,8,2,5,214,14,1,2
2025-08-02 15:00:00,78.0,46.8,78.0,,,,,,,,Hourly,2025,8,2,5,214,15,1,2
2025-08-02 16:00:00,79.0,47.4,79.0,,,,,,,,Hourly,2025,8,2,5,214,16,1,2
2025-08-02 17:00:00,80.0,48.0,80.0,,,,,,,,Hourly,2025,8,2,5,214,17,1,2
2025-08-02 18:00:00,84.0,50.4,84.0,,,,,,,,Hourly,2025,8,2,5,214,18,1,2
2025-08-02 19:00:00,85.0,51.0,85.0,,,,,,,,Hourly,2025,8,2,5,214,19,1,2
2025-08-02 20:00:00,83.0,49.8,83.0,,,,,,,,Hourly,2025,8,2,5,214,20,1,2
2025-08-02 21:00:00,83.0,49.8,83.0,,,,,,,,Hourly,2025,8,2,5,214,21,1,2
2025-08-02 22:00:00,84.0,50.4,84.0,,,,,,,,Hourly,2025,8,2,5,214,22,1,2
2025-08-02 23:00:00,84.0,50.4,84.0,,,,,,,,Hourly,2025,8,2,5,214,23,1,2
2025-08-03 00:00:00,84.0,50.4,84.0,,,,,,,,Hourly,2025,8,3,6,215,0,1,2
2025-08-03 01:00:00,83.0,49.8,83.0,,,,,,,,Hourly,2025,8,3,6,215,1,1,2
2025-08-03 02:00:00,83.0,49.8,83.0,,,,,,,,Hourly,2025,8,3,6,215,2,1,2
2025-08-03 03:00:00,83.0,49.8,83.0,,,,,,,,Hourly,2025,8,3,6,215,3,1,2
2025-08-03 04:00:00,82.0,49.2,82.0,,,,,,,,Hourly,2025,8,3,6,215,4,1,2
2025-08-03 05:00:00,82.0,49.2,82.0,,,,,,,,Hourly,2025,8,3,6,215,5,1,2
2025-08-03 06:00:00,80.0,48.0,80.0,,,,,,,,Hourly,2025,8,3,6,215,6,1,2
2025-08-03 07:00:00,79.0,47.4,79.0,,,,,,,,Hourly,2025,8,3,6,215,7,1,2
2025-08-03 08:00:00,79.0,47.4,79.0,,,,,,,,Hourly,2025,8,3,6,215,8,1,2
2025-08-03 09:00:00,78.0,46.8,78.0,,,,,,,,Hourly,2025,8,3,6,215,9,1,2
2025-08-03 10:00:00,77.0,46.2,77.0,,,,,,,,Hourly,2025,8,3,6,215,10,1,2
2025-08-03 11:00:00,77.0,46.2,77.0,,,,,,,,Hourly,2025,8,3,6,215,11,1,2
2025-08-03 12:00:00,77.0,46.2,77.0,,,,,,,,Hourly,2025,8,3,6,215,12,1,2
2025-08-03 13:00:00,77.0,46.2,77.0,,,,,,,,Hourly,2025,8,3,6,215,13,1,2
2025-08-03 14:00:00,78.0,46.8,78.0,,,,,,,,Hourly,2025,8,3,6,215,14,1,2
2025-08-03 15:00:00,78.0,46.8,78.0,,,,,,,,Hourly,2025,8,3,6,215,15,1,2
2025-08-03 16:00:00,79.0,47.4,79.0,,,,,,,,Hourly,2025,8,3,6,215,16,1,2
2025-08-03 17:00:00,80.0,48.0,80.0,,,,,,,,Hourly,2025,8,3,6,215,17,1,2
2025-08-03 18:00:00,87.0,52.2,87.0,,,,,,,,Hourly,2025,8,3,6,215,18,1,2
2025-08-03 19:00:00,82.0,49.2,82.0,,,,,,,,Hourly,2025,8,3,6,215,19,1,2
2025-08-03 20:00:00,84.0,50.4,84.0,,,,,,,,Hourly,2025,8,3,6,215,20,1,2
2025-08-03 21:00:00,86.0,51.6,86.0,,,,,,,,Hourly,2025,8,3,6,215,21,1,2
2025-08-03 22:00:00,89.0,53.4,89.0,,,,,,,,Hourly,2025,8,3,6,215,22,1,2
2025-08-03 23:00:00,92.0,55.2,92.0,,,,,,,,Hourly,2025,8,3,6,215,23,1,2
2025-08-04 00:00:00,95.0,57.0,95.0,,,,,,,,Hourly,2025,8,4,0,216,0,0,2
2025-08-04 01:00:00,98.0,58.8,98.0,,,,,,,,Hourly,2025,8,4,0,216,1,0,2
2025-08-04 02:00:00,101.0,60.3,101.5,,,,,,,,Hourly,2025,8,4,0,216,2,0,2
2025-08-04 03:00:00,105.0,61.5,107.5,,,,,,,,Hourly,2025,8,4,0,216,3,0,2
2025-08-04 04:00:00,108.0,62.4,112.0,,,,,,,,Hourly,2025,8,4,0,216,4,0,2
2025-08-04 05:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,4,0,216,5,0,2
2025-08-04 06:00:00,112.0,63.6,118.0,,,,,,,,Hourly,2025,8,4,0,216,6,0,2
2025-08-04 07:00:00,113.0,63.9,119.5,,,,,,,,Hourly,2025,8,4,0,216,7,0,2
2025-08-04 08:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,4,0,216,8,0,2
2025-08-04 09:00:00,115.0,64.5,122.5,,,,,,,,Hourly,2025,8,4,0,216,9,0,2
2025-08-04 10:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,4,0,216,10,0,2
2025-08-04 11:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,4,0,216,11,0,2
2025-08-04 12:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,8,4,0,216,12,0,2
2025-08-04 13:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,8,4,0,216,13,0,2
2025-08-04 14:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,8,4,0,216,14,0,2
2025-08-04 15:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,8,4,0,216,15,0,2
2025-08-04 16:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,4,0,216,16,0,2
2025-08-04 17:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,4,0,216,17,0,2
2025-08-04 18:00:00,115.0,64.5,122.5,,,,,,,,Hourly,2025,8,4,0,216,18,0,2
2025-08-04 19:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,4,0,216,19,0,2
2025-08-04 20:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,4,0,216,20,0,2
2025-08-04 21:00:00,113.0,63.9,119.5,,,,,,,,Hourly,2025,8,4,0,216,21,0,2
2025-08-04 22:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,4,0,216,22,0,2
2025-08-04 23:00:00,108.0,62.4,112.0,,,,,,,,Hourly,2025,8,4,0,216,23,0,2
2025-08-05 00:00:00,106.0,61.8,109.0,,,,,,,,Hourly,2025,8,5,1,217,0,0,2
2025-08-05 01:00:00,105.0,61.5,107.5,,,,,,,,Hourly,2025,8,5,1,217,1,0,2
2025-08-05 02:00:00,103.0,60.9,104.5,,,,,,,,Hourly,2025,8,5,1,217,2,0,2
2025-08-05 03:00:00,102.0,60.6,103.0,,,,,,,,Hourly,2025,8,5,1,217,3,0,2
2025-08-05 04:00:00,101.0,60.3,101.5,,,,,,,,Hourly,2025,8,5,1,217,4,0,2
2025-08-05 05:00:00,100.0,60.0,100.0,,,,,,,,Hourly,2025,8,5,1,217,5,0,2
2025-08-05 06:00:00,100.0,60.0,100.0,,,,,,,,Hourly,2025,8,5,1,217,6,0,2
2025-08-05 07:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,5,1,217,7,0,2
2025-08-05 08:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,5,1,217,8,0,2
2025-08-05 09:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,5,1,217,9,0,2
2025-08-05 10:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,5,1,217,10,0,2
2025-08-05 11:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,5,1,217,11,0,2
2025-08-05 12:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,5,1,217,12,0,2
2025-08-05 13:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,5,1,217,13,0,2
2025-08-05 14:00:00,98.0,58.8,98.0,,,,,,,,Hourly,2025,8,5,1,217,14,0,2
2025-08-05 15:00:00,98.0,58.8,98.0,,,,,,,,Hourly,2025,8,5,1,217,15,0,2
2025-08-05 16:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,5,1,217,16,0,2
2025-08-05 17:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,5,1,217,17,0,2
2025-08-05 18:00:00,96.0,57.6,96.0,,,,,,,,Hourly,2025,8,5,1,217,18,0,2
2025-08-05 19:00:00,95.0,57.0,95.0,,,,,,,,Hourly,2025,8,5,1,217,19,0,2
2025-08-05 20:00:00,101.0,60.3,101.5,,,,,,,,Hourly,2025,8,5,1,217,20,0,2
2025-08-05 21:00:00,100.0,60.0,100.0,,,,,,,,Hourly,2025,8,5,1,217,21,0,2
2025-08-05 22:00:00,101.0,60.3,101.5,,,,,,,,Hourly,2025,8,5,1,217,22,0,2
2025-08-05 23:00:00,100.0,60.0,100.0,,,,,,,,Hourly,2025,8,5,1,217,23,0,2
2025-08-06 00:00:00,101.0,60.3,101.5,,,,,,,,Hourly,2025,8,6,2,218,0,0,2
2025-08-06 01:00:00,100.0,60.0,100.0,,,,,,,,Hourly,2025,8,6,2,218,1,0,2
2025-08-06 02:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,6,2,218,2,0,2
2025-08-06 03:00:00,98.0,58.8,98.0,,,,,,,,Hourly,2025,8,6,2,218,3,0,2
2025-08-06 04:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,6,2,218,4,0,2
2025-08-06 05:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,6,2,218,5,0,2
2025-08-06 06:00:00,95.0,57.0,95.0,,,,,,,,Hourly,2025,8,6,2,218,6,0,2
2025-08-06 07:00:00,95.0,57.0,95.0,,,,,,,,Hourly,2025,8,6,2,218,7,0,2
2025-08-06 08:00:00,98.0,58.8,98.0,,,,,,,,Hourly,2025,8,6,2,218,8,0,2
2025-08-06 09:00:00,98.0,58.8,98.0,,,,,,,,Hourly,2025,8,6,2,218,9,0,2
2025-08-06 10:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,6,2,218,10,0,2
2025-08-06 11:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,6,2,218,11,0,2
2025-08-06 12:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,6,2,218,12,0,2
2025-08-06 13:00:00,94.0,56.4,94.0,,,,,,,,Hourly,2025,8,6,2,218,13,0,2
2025-08-06 14:00:00,94.0,56.4,94.0,,,,,,,,Hourly,2025,8,6,2,218,14,0,2
2025-08-06 15:00:00,90.0,54.0,90.0,,,,,,,,Hourly,2025,8,6,2,218,15,0,2
2025-08-06 16:00:00,91.0,54.6,91.0,,,,,,,,Hourly,2025,8,6,2,218,16,0,2
2025-08-06 17:00:00,91.0,54.6,91.0,,,,,,,,Hourly,2025,8,6,2,218,17,0,2
2025-08-06 18:00:00,93.0,55.8,93.0,,,,,,,,Hourly,2025,8,6,2,218,18,0,2
2025-08-06 19:00:00,94.0,56.4,94.0,,,,,,,,Hourly,2025,8,6,2,218,19,0,2
2025-08-06 20:00:00,94.0,56.4,94.0,,,,,,,,Hourly,2025,8,6,2,218,20,0,2
2025-08-06 21:00:00,96.0,57.6,96.0,,,,,,,,Hourly,2025,8,6,2,218,21,0,2
2025-08-06 22:00:00,97.0,58.2,97.0,,,,,,,,Hourly,2025,8,6,2,218,22,0,2
2025-08-06 23:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,6,2,218,23,0,2
2025-08-07 00:00:00,100.0,60.0,100.0,,,,,,,,Hourly,2025,8,7,3,219,0,0,2
2025-08-07 01:00:00,102.0,60.6,103.0,,,,,,,,Hourly,2025,8,7,3,219,1,0,2
2025-08-07 02:00:00,105.0,61.5,107.5,,,,,,,,Hourly,2025,8,7,3,219,2,0,2
2025-08-07 04:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,4,0,2
2025-08-07 05:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,5,0,2
2025-08-07 06:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,6,0,2
2025-08-07 07:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,7,0,2
2025-08-07 08:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,8,0,2
2025-08-07 09:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,9,0,2
2025-08-07 10:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,10,0,2
2025-08-07 11:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,7,3,219,11,0,2
2025-08-07 12:00:00,111.0,63.3,116.5,,,,,,,,Hourly,2025,8,7,3,219,12,0,2
2025-08-07 14:00:00,112.0,63.6,118.0,,,,,,,,Hourly,2025,8,7,3,219,14,0,2
2025-08-07 15:00:00,112.0,63.6,118.0,,,,,,,,Hourly,2025,8,7,3,219,15,0,2
2025-08-07 16:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,7,3,219,16,0,2
2025-08-07 17:00:00,112.0,63.6,118.0,,,,,,,,Hourly,2025,8,7,3,219,17,0,2
2025-08-07 18:00:00,112.0,63.6,118.0,,,,,,,,Hourly,2025,8,7,3,219,18,0,2
2025-08-07 19:00:00,112.0,63.6,118.0,,,,,,,,Hourly,2025,8,7,3,219,19,0,2
2025-08-07 20:00:00,112.0,63.6,118.0,,,,,,,,Hourly,2025,8,7,3,219,20,0,2
2025-08-07 21:00:00,113.0,63.9,119.5,,,,,,,,Hourly,2025,8,7,3,219,21,0,2
2025-08-07 22:00:00,113.0,63.9,119.5,,,,,,,,Hourly,2025,8,7,3,219,22,0,2
2025-08-07 23:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,7,3,219,23,0,2
2025-08-08 00:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,0,0,2
2025-08-08 01:00:00,115.0,64.5,122.5,,,,,,,,Hourly,2025,8,8,4,220,1,0,2
2025-08-08 02:00:00,113.0,63.9,119.5,,,,,,,,Hourly,2025,8,8,4,220,2,0,2
2025-08-08 03:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,3,0,2
2025-08-08 04:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,4,0,2
2025-08-08 05:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,5,0,2
2025-08-08 06:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,6,0,2
2025-08-08 07:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,7,0,2
2025-08-08 08:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,8,0,2
2025-08-08 09:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,9,0,2
2025-08-08 10:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,8,8,4,220,10,0,2
2025-08-08 11:00:00,115.0,64.5,122.5,,,,,,,,Hourly,2025,8,8,4,220,11,0,2
2025-08-08 12:00:00,115.0,64.5,122.5,,,,,,,,Hourly,2025,8,8,4,220,12,0,2
2025-08-08 13:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,8,4,220,13,0,2
2025-08-08 14:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,8,4,220,14,0,2
2025-08-08 15:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,8,4,220,15,0,2
2025-08-08 16:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,8,8,4,220,16,0,2
2025-08-08 17:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,8,8,4,220,17,0,2
2025-08-08 18:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,8,8,4,220,18,0,2
2025-08-08 19:00:00,118.0,65.4,127.0,,,,,,,,Hourly,2025,8,8,4,220,19,0,2
2025-08-08 20:00:00,119.0,65.7,128.5,,,,,,,,Hourly,2025,8,8,4,220,20,0,2
2025-08-08 21:00:00,119.0,65.7,128.5,,,,,,,,Hourly,2025,8,8,4,220,21,0,2
2025-08-08 22:00:00,121.0,66.3,131.5,,,,,,,,Hourly,2025,8,8,4,220,22,0,2
2025-08-08 23:00:00,121.0,66.3,131.5,,,,,,,,Hourly,2025,8,8,4,220,23,0,2
2025-08-09 00:00:00,122.0,66.6,133.0,,,,,,,,Hourly,2025,8,9,5,221,0,1,2
2025-08-09 01:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,8,9,5,221,1,1,2
2025-08-09 02:00:00,113.0,63.9,119.5,,,,,,,,Hourly,2025,8,9,5,221,2,1,2
2025-08-09 03:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,8,9,5,221,3,1,2
2025-08-09 04:00:00,108.0,62.4,112.0,,,,,,,,Hourly,2025,8,9,5,221,4,1,2
2025-08-09 05:00:00,107.0,62.1,110.5,,,,,,,,Hourly,2025,8,9,5,221,5,1,2
2025-08-09 06:00:00,106.0,61.8,109.0,,,,,,,,Hourly,2025,8,9,5,221,6,1,2
2025-08-09 07:00:00,105.0,61.5,107.5,,,,,,,,Hourly,2025,8,9,5,221,7,1,2
2025-08-09 08:00:00,104.0,61.2,106.0,,,,,,,,Hourly,2025,8,9,5,221,8,1,2
2025-08-09 09:00:00,103.0,60.9,104.5,,,,,,,,Hourly,2025,8,9,5,221,9,1,2
2025-08-09 10:00:00,99.0,59.4,99.0,,,,,,,,Hourly,2025,8,9,5,221,10,1,2
2025-08-09 11:00:00,96.0,57.6,96.0,,,,,,,,Hourly,2025,8,9,5,221,11,1,2
2025-08-09 12:00:00,93.0,55.8,93.0,,,,,,,,Hourly,2025,8,9,5,221,12,1,2
2025-08-09 13:00:00,90.0,54.0,90.0,,,,,,,,Hourly,2025,8,9,5,221,13,1,2
2025-08-09 14:00:00,87.0,52.2,87.0,,,,,,,,Hourly,2025,8,9,5,221,14,1,2
2025-08-09 15:00:00,87.0,52.2,87.0,,,,,,,,Hourly,2025,8,9,5,221,15,1,2
2025-08-09 16:00:00,81.0,48.6,81.0,,,,,,,,Hourly,2025,8,9,5,221,16,1,2
2025-08-09 17:00:00,79.0,47.4,79.0,,,,,,,,Hourly,2025,8,9,5,221,17,1,2
2025-08-09 18:00:00,76.0,45.6,76.0,,,,,,,,Hourly,2025,8,9,5,221,18,1,2
2025-08-09 19:00:00,74.0,44.4,74.0,,,,,,,,Hourly,2025,8,9,5,221,19,1,2
2025-08-09 20:00:00,72.0,43.2,72.0,,,,,,,,Hourly,2025,8,9,5,221,20,1,2
2025-08-09 21:00:00,71.0,42.6,71.0,,,,,,,,Hourly,2025,8,9,5,221,21,1,2
2025-08-09 22:00:00,70.0,42.0,70.0,,,,,,,,Hourly,2025,8,9,5,221,22,1,2
2025-08-09 23:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,9,5,221,23,1,2
2025-08-10 00:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,10,6,222,0,1,2
2025-08-10 01:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,10,6,222,1,1,2
2025-08-10 02:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,10,6,222,2,1,2
2025-08-10 03:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,10,6,222,3,1,2
2025-08-10 04:00:00,70.0,42.0,70.0,,,,,,,,Hourly,2025,8,10,6,222,4,1,2
2025-08-10 05:00:00,69.0,41.4,69.0,,,,,,,,Hourly,2025,8,10,6,222,5,1,2
2025-08-10 06:00:00,68.0,40.8,68.0,,,,,,,,Hourly,2025,8,10,6,222,6,1,2
2025-08-10 07:00:00,67.0,40.2,67.0,,,,,,,,Hourly,2025,8,10,6,222,7,1,2
2025-08-10 08:00:00,65.0,39.0,65.0,,,,,,,,Hourly,2025,8,10,6,222,8,1,2
2025-08-10 09:00:00,68.0,40.8,68.0,,,,,,,,Hourly,2025,8,10,6,222,9,1,2
2025-08-10 10:00:00,68.0,40.8,68.0,,,,,,,,Hourly,2025,8,10,6,222,10,1,2
2025-08-10 11:00:00,70.0,42.0,70.0,,,,,,,,Hourly,2025,8,10,6,222,11,1,2
2025-08-10 12:00:00,71.0,42.6,71.0,,,,,,,,Hourly,2025,8,10,6,222,12,1,2
2025-08-10 13:00:00,73.0,43.8,73.0,,,,,,,,Hourly,2025,8,10,6,222,13,1,2
2025-08-10 14:00:00,73.0,43.8,73.0,,,,,,,,Hourly,2025,8,10,6,222,14,1,2
2025-08-10 15:00:00,74.0,44.4,74.0,,,,,,,,Hourly,2025,8,10,6,222,15,1,2
2025-08-10 16:00:00,76.0,45.6,76.0,,,,,,,,Hourly,2025,8,10,6,222,16,1,2
2025-08-10 17:00:00,78.0,46.8,78.0,,,,,,,,Hourly,2025,8,10,6,222,17,1,2
2025-08-10 18:00:00,80.0,48.0,80.0,,,,,,,,Hourly,2025,8,10,6,222,18,1,2
2025-08-10 19:00:00,82.0,49.2,82.0,,,,,,,,Hourly,2025,8,10,6,222,19,1,2
2025-08-10 20:00:00,85.0,51.0,85.0,,,,,,,,Hourly,2025,8,10,6,222,20,1,2
2025-08-10 21:00:00,86.0,51.6,86.0,,,,,,,,Hourly,2025,8,10,6,222,21,1,2
2025-08-10 22:00:00,89.0,53.4,89.0,,,,,,,,Hourly,2025,8,10,6,222,22,1,2
2025-08-10 23:00:00,90.0,54.0,90.0,,,,,,,,Hourly,2025,8,10,6,222,23,1,2
2025-08-11 00:00:00,92.0,55.2,92.0,,,,,,,,Hourly,2025,8,11,0,223,0,0,2
2025-08-11 01:00:00,94.0,56.4,94.0,,,,,,,,Hourly,2025,8,11,0,223,1,0,2
2025-08-11 02:00:00,95.0,57.0,95.0,,,,,,,,Hourly,2025,8,11,0,223,2,0,2
2025-08-11 03:00:00,95.0,57.0,95.0,,,,,,,,Hourly,2025,8,11,0,223,3,0,2
2025-08-11 04:00:00,96.0,57.6,96.0,,,,,,,,Hourly,2025,8,11,0,223,4,0,2
2025-08-11 05:00:00,98.0,58.8,98.0,,,,,,,,Hourly,2025,8,11,0,223,5,0,2
